problem,algorithm,seed,engine,pop_size,max_evaluations,runtime_seconds,n_solutions,hypervolume,igd_plus
zcat1,nsgaii,19,numba,100,25000,1.6126271999964956,100,0.9806757336922685,0.008218763128802237
zcat1,nsgaii,20,numba,100,25000,1.6072164000070188,100,0.9799806426833346,0.008512251112196587
zcat1,gces,0,numba,100,25000,6.2088770999980625,100,0.9835533788905697,0.007257372840971385
zcat1,gces,1,numba,100,25000,6.198650000005728,100,0.9830305324741034,0.0074921924415584885
zcat1,gces,2,numba,100,25000,6.231667000014568,100,0.9839398081156341,0.006866764906602624
zcat1,gces,3,numba,100,25000,5.927950099983718,100,0.9851942307123974,0.006415155222867364
zcat1,gces,4,numba,100,25000,6.039312400011113,100,0.984071537706007,0.006855146209929188
zcat1,gces,5,numba,100,25000,5.7661732000124175,100,0.9843916977559388,0.006721507524228032
zcat1,gces,6,numba,100,25000,6.170852399984142,100,0.9839231703175669,0.006977277593947898
zcat1,gces,7,numba,100,25000,6.298915000021225,100,0.9830087385687574,0.007349105492943236
zcat1,gces,8,numba,100,25000,6.148341700027231,100,0.984155581720378,0.007007609706764745
zcat1,gces,9,numba,100,25000,5.815548600017792,100,0.9836309738336999,0.007035925229327967
zcat1,gces,10,numba,100,25000,6.172223800007487,100,0.9836054158467291,0.007369905568278691
zcat1,gces,11,numba,100,25000,5.796682400017744,100,0.9838444585698567,0.007019841460560668
zcat1,gces,12,numba,100,25000,5.998753699997906,100,0.98333804369022,0.007249197567304589
zcat1,gces,13,numba,100,25000,6.066132900014054,100,0.9836505167371168,0.007357452352743754
zcat1,gces,14,numba,100,25000,6.150567799981218,100,0.9838389005035186,0.006958981280008744
zcat1,gces,15,numba,100,25000,6.278808000002755,100,0.9834879575952089,0.007278308397359851
zcat1,gces,16,numba,100,25000,6.35997469999711,100,0.984339667054075,0.006881942914241217
zcat1,gces,17,numba,100,25000,5.861868500011042,100,0.9844828873086837,0.006609710126084464
zcat1,gces,18,numba,100,25000,6.001896600006148,100,0.982746087026366,0.008445681735986985
zcat1,gces,19,numba,100,25000,6.170743299997412,100,0.984371760606896,0.006713598118848201
zcat1,gces,20,numba,100,25000,5.81766569998581,100,0.9846636998491423,0.006645055999344347
zcat2,nsgaii,0,numba,100,25000,1.6239286000200082,100,0.9905923085359729,0.006892213997272811
zcat2,nsgaii,1,numba,100,25000,1.5793155999854207,100,0.9901278230301073,0.007150024914971442
zcat2,nsgaii,2,numba,100,25000,1.6583613000111654,100,0.991210518774207,0.00618797900259173
zcat2,nsgaii,3,numba,100,25000,1.611552499991376,100,0.990667853719127,0.00646583263909677
zcat2,nsgaii,4,numba,100,25000,1.632669699989492,100,0.9915590204028066,0.006088920328790806
zcat2,nsgaii,5,numba,100,25000,1.5227426999772433,100,0.9915449059183219,0.006061664489443897
zcat2,nsgaii,6,numba,100,25000,1.5818028000066988,100,0.9914004622736861,0.006394031911510576
zcat2,nsgaii,7,numba,100,25000,1.5970962999854237,100,0.99132041230335,0.006169428650378707
zcat2,nsgaii,8,numba,100,25000,1.5314312000118662,100,0.9913407913051714,0.006279829107320798
zcat2,nsgaii,9,numba,100,25000,1.7192122999986168,100,0.9912468665326076,0.006270440781745351
zcat2,nsgaii,10,numba,100,25000,1.6754418000055011,100,0.990975192037498,0.00629970566283739
zcat2,nsgaii,11,numba,100,25000,1.5073530999943614,100,0.9918750790953195,0.005839574984283402
