variant,problem,n_obj,obj_group,algorithm,engine,n_evals,seed,runtime_seconds,n_solutions,hypervolume,archive_active,aos_active,algorithm_config
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,22,9.720232917999965,100,0.997448303741505,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,23,9.68390719499439,100,0.9996431285364225,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,24,9.692695637990255,100,0.9966178655472221,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,25,9.696667306998279,100,0.9957097053394209,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,26,9.738390161001007,100,0.9931878211113921,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,27,9.705513331005932,100,0.9989578774504764,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,28,9.667676448996644,100,0.9951481889323875,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,29,9.72713602699514,100,0.9992155003237272,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,0,9.227933808011585,100,0.9973024121899777,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,1,9.01462732400978,100,0.9795247593286014,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,2,9.151017982992926,100,0.997908810222653,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,3,9.22706472199934,100,0.9973834918726863,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,4,9.156671888995334,100,0.9965622843727975,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,5,9.194468905989197,100,0.9974094646288969,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,6,9.212538310996024,100,0.9967796931935523,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,7,9.122465705993818,100,0.9977598043376259,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,8,9.17684535299486,100,0.997890186114266,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,9,9.158237297000596,100,0.9973149444363792,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,10,9.049531006006873,100,0.9970394036091015,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,11,9.201910696996492,100,0.9973569266817874,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,12,9.207287832003203,100,0.9964985979259384,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,13,9.233964290993754,100,0.9972360334520443,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,14,9.21003728499636,100,0.9973303479183975,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,15,9.334231130997068,100,0.9975503152904531,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,16,9.069554261004669,100,0.9979785419440306,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,17,9.217821636993904,100,0.9979255048966125,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re33,3,3-obj,NSGA-II,numpy,50000,18,9.067745880995062,100,0.993978106323104,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
