variant,problem,obj_group,engine,n_evals,seed,evals,runtime_seconds,hypervolume
baseline,cec2009_uf2,UF,numba,100000,11,5000,0.4571379999979399,0.8302729228054607
baseline,cec2009_uf2,UF,numba,100000,11,10000,0.910926400014432,0.8853876595587985
baseline,cec2009_uf2,UF,numba,100000,11,20000,1.8034183999989184,0.9088982796431057
baseline,cec2009_uf2,UF,numba,100000,11,50000,4.629330499999924,0.9250504367732502
baseline,cec2009_uf2,UF,numba,100000,11,100000,8.886807400005637,0.9319376112575104
baseline,cec2009_uf2,UF,numba,100000,12,5000,0.3168785999878309,0.8455100291911383
baseline,cec2009_uf2,UF,numba,100000,12,10000,0.6344080999842845,0.8770555945012402
baseline,cec2009_uf2,UF,numba,100000,12,20000,1.2201463999808766,0.8939354180505775
baseline,cec2009_uf2,UF,numba,100000,12,50000,2.9920429999765474,0.9129977235104012
baseline,cec2009_uf2,UF,numba,100000,12,100000,5.800712999975076,0.9215078821769308
baseline,cec2009_uf2,UF,numba,100000,13,5000,0.2852697000198532,0.8298446159327755
baseline,cec2009_uf2,UF,numba,100000,13,10000,0.6200670000107493,0.8702265935431587
baseline,cec2009_uf2,UF,numba,100000,13,20000,1.0753047000034712,0.893248706701352
baseline,cec2009_uf2,UF,numba,100000,13,50000,3.123501699999906,0.913573206374968
baseline,cec2009_uf2,UF,numba,100000,13,100000,5.702005800005281,0.9234867289176212
baseline,cec2009_uf2,UF,numba,100000,14,5000,0.2950307999853976,0.8341351634053517
baseline,cec2009_uf2,UF,numba,100000,14,10000,0.6390486999880522,0.8745665739352273
baseline,cec2009_uf2,UF,numba,100000,14,20000,1.2849162000056822,0.8999859998630838
baseline,cec2009_uf2,UF,numba,100000,14,50000,2.9803034999931697,0.9209953588848204
baseline,cec2009_uf2,UF,numba,100000,14,100000,5.800330099998973,0.9297420738035304
baseline,cec2009_uf2,UF,numba,100000,15,5000,0.2262858999893069,0.8335523994712982
baseline,cec2009_uf2,UF,numba,100000,15,10000,0.4912458999897353,0.8726384527296215
baseline,cec2009_uf2,UF,numba,100000,15,20000,0.9818761000060476,0.8952861038463268
baseline,cec2009_uf2,UF,numba,100000,15,50000,2.903206399991177,0.9183310105324156
baseline,cec2009_uf2,UF,numba,100000,15,100000,5.5135795999958646,0.9304160994489364
baseline,cec2009_uf2,UF,numba,100000,16,5000,0.2520913000043947,0.836708679850506
baseline,cec2009_uf2,UF,numba,100000,16,10000,0.5569823999830987,0.8746599614475639
baseline,cec2009_uf2,UF,numba,100000,16,20000,1.1999999999825377,0.8997906440600691
baseline,cec2009_uf2,UF,numba,100000,16,50000,2.8612120999896438,0.929118238775246
baseline,cec2009_uf2,UF,numba,100000,16,100000,5.647742999979528,0.9454909121295488
baseline,cec2009_uf2,UF,numba,100000,17,5000,0.1735114999755751,0.7924299822625671
baseline,cec2009_uf2,UF,numba,100000,17,10000,0.5027238999900874,0.8483853982494518
baseline,cec2009_uf2,UF,numba,100000,17,20000,1.2308358999725897,0.8788728358454527
baseline,cec2009_uf2,UF,numba,100000,17,50000,2.8725366999860853,0.8972282299857773
baseline,cec2009_uf2,UF,numba,100000,17,100000,5.616482199984603,0.9096220331488932
baseline,cec2009_uf2,UF,numba,100000,18,5000,0.2815524000034202,0.8389907440692972
baseline,cec2009_uf2,UF,numba,100000,18,10000,0.5101452999806497,0.880010258400445
baseline,cec2009_uf2,UF,numba,100000,18,20000,1.1447334999975285,0.901127504468938
baseline,cec2009_uf2,UF,numba,100000,18,50000,2.816952399996808,0.9160511301652584
baseline,cec2009_uf2,UF,numba,100000,18,100000,5.458052100002533,0.9290299762807052
baseline,cec2009_uf2,UF,numba,100000,19,5000,0.270588300016243,0.846498486409872
baseline,cec2009_uf2,UF,numba,100000,19,10000,0.6279692999960389,0.8849190954186118
baseline,cec2009_uf2,UF,numba,100000,19,20000,1.1448530000052417,0.901244233460466
baseline,cec2009_uf2,UF,numba,100000,19,50000,2.9198673000209965,0.919180697820014
baseline,cec2009_uf2,UF,numba,100000,19,100000,5.513690599997062,0.9269251430021398
baseline,cec2009_uf2,UF,numba,100000,20,5000,0.2009426000004168,0.8005607973790121
baseline,cec2009_uf2,UF,numba,100000,20,10000,0.4410308999940753,0.8607015308319823
baseline,cec2009_uf2,UF,numba,100000,20,20000,1.0123017999867443,0.8886750038049718
baseline,cec2009_uf2,UF,numba,100000,20,50000,2.6917133999813814,0.9112009426779358
baseline,cec2009_uf2,UF,numba,100000,20,100000,5.391881799994735,0.9229128672362826
baseline,cec2009_uf2,UF,numba,100000,21,5000,0.2799783999798819,0.8430460129642285
baseline,cec2009_uf2,UF,numba,100000,21,10000,0.6392602999985684,0.8850747776270389
baseline,cec2009_uf2,UF,numba,100000,21,20000,1.2744992999942042,0.9091532510615818
baseline,cec2009_uf2,UF,numba,100000,21,50000,2.9761330999899656,0.9261900532956844
baseline,cec2009_uf2,UF,numba,100000,21,100000,5.6277711000002455,0.9358506112789716
baseline,cec2009_uf2,UF,numba,100000,22,5000,0.3328055999882053,0.8533810084066973
baseline,cec2009_uf2,UF,numba,100000,22,10000,0.7942044999799691,0.8825404057322993
baseline,cec2009_uf2,UF,numba,100000,22,20000,1.677202099992428,0.9020537877234444
baseline,cec2009_uf2,UF,numba,100000,22,50000,4.203472599998349,0.9174558745289514
baseline,cec2009_uf2,UF,numba,100000,22,100000,8.366683200001717,0.9245499497878684
baseline,cec2009_uf2,UF,numba,100000,23,5000,0.516388799995184,0.8484408826591623
baseline,cec2009_uf2,UF,numba,100000,23,10000,1.0274606000166386,0.8851292179403702
baseline,cec2009_uf2,UF,numba,100000,23,20000,1.8378556999959983,0.901872615332192
baseline,cec2009_uf2,UF,numba,100000,23,50000,4.68529250001302,0.9193750334007216
