problem,algorithm,algorithm_label,seed,engine,pop_size,max_evaluations,n_var,n_obj,runtime_seconds,n_solutions,hypervolume,igd_plus
zcat2,nsga2_gapfill,nsga2-gapfill,19,numpy,100,25000,30,2,16.034636200000023,100,0.9875028908467848,0.008690572550477423
zcat2,nsga2_gapfill,nsga2-gapfill,20,numpy,100,25000,30,2,15.995008099999723,100,0.983651062564159,0.009849106103920771
zcat2,gces_nocomp,gces-noComp,0,numpy,100,25000,30,2,9.922930099999576,100,0.9931730431859263,0.00496817385748198
zcat2,gces_nocomp,gces-noComp,1,numpy,100,25000,30,2,9.822378699999717,100,0.9932172926114852,0.004892527549101998
zcat2,gces_nocomp,gces-noComp,2,numpy,100,25000,30,2,9.9796137000003,100,0.9927474273770238,0.005169318373072688
zcat2,gces_nocomp,gces-noComp,3,numpy,100,25000,30,2,9.820901500000218,100,0.9934329398783256,0.0048037799390052574
zcat2,gces_nocomp,gces-noComp,4,numpy,100,25000,30,2,9.84125160000076,100,0.9931669557595421,0.004992309174697951
zcat2,gces_nocomp,gces-noComp,5,numpy,100,25000,30,2,9.867409800000132,100,0.9929658455355194,0.005231179058900589
zcat2,gces_nocomp,gces-noComp,6,numpy,100,25000,30,2,9.763027599999987,100,0.9928021995059682,0.005312784449254989
zcat2,gces_nocomp,gces-noComp,7,numpy,100,25000,30,2,9.76159970000026,100,0.9932856928426014,0.004708416929386595
zcat2,gces_nocomp,gces-noComp,8,numpy,100,25000,30,2,9.730548399999861,100,0.9928611092058728,0.0051532769075726
zcat2,gces_nocomp,gces-noComp,9,numpy,100,25000,30,2,10.012247300000126,100,0.9933519795509661,0.0048009889473804475
zcat2,gces_nocomp,gces-noComp,10,numpy,100,25000,30,2,10.024196100000154,100,0.9934388395718278,0.004702318509496108
zcat2,gces_nocomp,gces-noComp,11,numpy,100,25000,30,2,9.929679400000168,100,0.993455215717871,0.004689000182799605
zcat2,gces_nocomp,gces-noComp,12,numpy,100,25000,30,2,9.73460200000045,100,0.9932664349566058,0.004875347199284542
zcat2,gces_nocomp,gces-noComp,13,numpy,100,25000,30,2,10.094120699999621,100,0.9929344597358081,0.005194819912756068
zcat2,gces_nocomp,gces-noComp,14,numpy,100,25000,30,2,9.948756300000241,100,0.9932931093653765,0.004814008312129494
zcat2,gces_nocomp,gces-noComp,15,numpy,100,25000,30,2,10.103146000000379,100,0.9931187266585954,0.004985930798647747
zcat2,gces_nocomp,gces-noComp,16,numpy,100,25000,30,2,9.972453000000314,100,0.9923918098616663,0.005419904378861835
zcat2,gces_nocomp,gces-noComp,17,numpy,100,25000,30,2,9.995561499999894,100,0.9931435166862367,0.00498077218300458
zcat2,gces_nocomp,gces-noComp,18,numpy,100,25000,30,2,10.188179599999785,100,0.9928201449578863,0.005163147989245839
zcat2,gces_nocomp,gces-noComp,19,numpy,100,25000,30,2,10.194369899999401,100,0.9937587891337518,0.004612187516965212
zcat2,gces_nocomp,gces-noComp,20,numpy,100,25000,30,2,9.84985609999967,100,0.9927605463130886,0.0051636941908099815
zcat2,gces_nogeo,gces-noGeo,0,numpy,100,25000,30,2,5.69946069999969,100,0.9920384169520005,0.0055415481765544415
zcat2,gces_nogeo,gces-noGeo,1,numpy,100,25000,30,2,5.5492881000000125,100,0.9920286378015359,0.005908761250219414
zcat2,gces_nogeo,gces-noGeo,2,numpy,100,25000,30,2,5.6730052000002615,100,0.9921347678057594,0.005458042436370887
zcat2,gces_nogeo,gces-noGeo,3,numpy,100,25000,30,2,5.579293400000097,100,0.9924047099051455,0.005450926802002681
zcat2,gces_nogeo,gces-noGeo,4,numpy,100,25000,30,2,5.752760300000773,100,0.9923330293210679,0.005584969811878608
zcat2,gces_nogeo,gces-noGeo,5,numpy,100,25000,30,2,5.538293799999337,100,0.9920814684368526,0.005576989605385407
zcat2,gces_nogeo,gces-noGeo,6,numpy,100,25000,30,2,5.688590499999918,100,0.9927560280377825,0.005453849430437631
zcat2,gces_nogeo,gces-noGeo,7,numpy,100,25000,30,2,5.633607899999333,100,0.9920182951471543,0.0058048626669818856
zcat2,gces_nogeo,gces-noGeo,8,numpy,100,25000,30,2,5.565905099999327,100,0.9921105167860432,0.0058858820588474315
zcat2,gces_nogeo,gces-noGeo,9,numpy,100,25000,30,2,5.701425600000221,100,0.9923547313644925,0.005553326062092265
zcat2,gces_nogeo,gces-noGeo,10,numpy,100,25000,30,2,5.663973600000645,100,0.992338486900417,0.005530652353018041
zcat2,gces_nogeo,gces-noGeo,11,numpy,100,25000,30,2,5.637695499999609,100,0.9921008830934568,0.00607538916769166
zcat2,gces_nogeo,gces-noGeo,12,numpy,100,25000,30,2,5.601617299999816,100,0.9911118617797937,0.006755140068626176
zcat2,gces_nogeo,gces-noGeo,13,numpy,100,25000,30,2,5.666347700000188,100,0.9925354990550447,0.005064389260144007
zcat2,gces_nogeo,gces-noGeo,14,numpy,100,25000,30,2,5.653804600000512,100,0.9921470605274273,0.005625829109910167
zcat2,gces_nogeo,gces-noGeo,15,numpy,100,25000,30,2,5.635946600000352,100,0.9926804338203414,0.0052707295830836925
zcat2,gces_nogeo,gces-noGeo,16,numpy,100,25000,30,2,5.570908100000452,100,0.992349601741313,0.005309937554222821
zcat2,gces_nogeo,gces-noGeo,17,numpy,100,25000,30,2,5.5644144000007145,100,0.9918044272381348,0.005746766312007866
zcat2,gces_nogeo,gces-noGeo,18,numpy,100,25000,30,2,5.545639199999641,100,0.9919283252149509,0.006153876475852766
zcat2,gces_nogeo,gces-noGeo,19,numpy,100,25000,30,2,5.691982600000301,100,0.9926972119644164,0.005442894679497918
zcat2,gces_nogeo,gces-noGeo,20,numpy,100,25000,30,2,5.66157419999945,100,0.9923531164359438,0.005361575763074175
zcat2,gces,gces,0,numpy,100,25000,30,2,6.9532116000000315,100,0.9930060324528848,0.005155134483678001
zcat2,gces,gces,1,numpy,100,25000,30,2,7.043890200000533,100,0.9919176596054265,0.005582172639932591
zcat2,gces,gces,2,numpy,100,25000,30,2,7.0796143999996275,100,0.9927547448354098,0.005425763916608085
zcat2,gces,gces,3,numpy,100,25000,30,2,7.023221299999932,100,0.9926479905035251,0.005402698986891841
zcat2,gces,gces,4,numpy,100,25000,30,2,7.034604500000569,100,0.9927639285768205,0.005492091401498411
zcat2,gces,gces,5,numpy,100,25000,30,2,7.48519110000052,100,0.9926560938079482,0.0054089645267839616
zcat2,gces,gces,6,numpy,100,25000,30,2,6.997032600000239,100,0.9925171730017861,0.005428901349951219
zcat2,gces,gces,7,numpy,100,25000,30,2,6.878523899999891,100,0.9925702171891126,0.0052563818446514
zcat2,gces,gces,8,numpy,100,25000,30,2,6.69953009999972,100,0.9926214654371985,0.005461053176400473
zcat2,gces,gces,9,numpy,100,25000,30,2,7.190857100000358,100,0.992242117584788,0.005680360449837103
zcat2,gces,gces,10,numpy,100,25000,30,2,6.96851179999976,100,0.9920048458736997,0.005779118147364424
zcat2,gces,gces,11,numpy,100,25000,30,2,7.292953299999681,100,0.9923731738521917,0.005299160128930813
zcat2,gces,gces,12,numpy,100,25000,30,2,7.032880900000237,100,0.9918278735007379,0.00549349866374478
zcat2,gces,gces,13,numpy,100,25000,30,2,7.004585499999848,100,0.992138888624717,0.005808179393489133
zcat2,gces,gces,14,numpy,100,25000,30,2,7.283365400000548,100,0.9928870228144101,0.00514840284360345
zcat2,gces,gces,15,numpy,100,25000,30,2,7.194280299999264,100,0.992004926765518,0.005557341361070045
zcat2,gces,gces,16,numpy,100,25000,30,2,7.076830500000142,100,0.9922033904269565,0.005510950731838902
zcat2,gces,gces,17,numpy,100,25000,30,2,6.9219657999992705,100,0.9924252560310354,0.005511898148750173
zcat2,gces,gces,18,numpy,100,25000,30,2,6.817668699999558,100,0.9917311038330168,0.00603997871995334
zcat2,gces,gces,19,numpy,100,25000,30,2,7.006387200000063,100,0.9918218027150848,0.006248423891027758
zcat2,gces,gces,20,numpy,100,25000,30,2,6.98010339999928,100,0.9925321887760741,0.005320626577074593
zcat3,nsgaii,nsgaii,0,numpy,100,25000,30,2,2.4454927000006137,100,0.9825841233981613,0.0074425229537862375
zcat3,nsgaii,nsgaii,1,numpy,100,25000,30,2,2.5028377999997247,100,0.982091850526164,0.007664778471588425
zcat3,nsgaii,nsgaii,2,numpy,100,25000,30,2,2.487670600000456,100,0.9819759583277424,0.007727534163842575
zcat3,nsgaii,nsgaii,3,numpy,100,25000,30,2,2.4696428000006563,100,0.9808539719135724,0.008197904410447023
zcat3,nsgaii,nsgaii,4,numpy,100,25000,30,2,2.4504169999991063,100,0.9815124296202891,0.00803448913739439
zcat3,nsgaii,nsgaii,5,numpy,100,25000,30,2,2.5150157999996736,100,0.9794488771542527,0.008765117168670672
zcat3,nsgaii,nsgaii,6,numpy,100,25000,30,2,2.462174100000084,100,0.9821208628151663,0.007695019636603679
zcat3,nsgaii,nsgaii,7,numpy,100,25000,30,2,2.4746236999999383,100,0.9823842982175485,0.007587326571652085
zcat3,nsgaii,nsgaii,8,numpy,100,25000,30,2,2.4753264999999374,100,0.9826667902501011,0.007432274470648169
zcat3,nsgaii,nsgaii,9,numpy,100,25000,30,2,2.4612379000000146,100,0.9817359268742759,0.00794790132608274
