problem,algorithm,algorithm_label,seed,engine,pop_size,max_evaluations,n_var,n_obj,runtime_seconds,n_solutions,hypervolume,igd_plus
zcat19,gces_nocomp,gces-noComp,9,numpy,100,25000,30,2,10.195544299996982,100,0.9892423315445454,0.004642533436982443
zcat19,gces_nocomp,gces-noComp,10,numpy,100,25000,30,2,10.132403200001136,100,0.9871749416166504,0.005437445171735879
zcat19,gces_nocomp,gces-noComp,11,numpy,100,25000,30,2,10.193414700002904,100,0.9887480617608775,0.004871436975717904
zcat19,gces_nocomp,gces-noComp,12,numpy,100,25000,30,2,10.030784599999606,100,0.9890210390388711,0.004715252580354045
zcat19,gces_nocomp,gces-noComp,13,numpy,100,25000,30,2,10.086062599999423,100,0.9883889198022425,0.005027996779913043
zcat19,gces_nocomp,gces-noComp,14,numpy,100,25000,30,2,10.241611999997986,100,0.9889418914693935,0.004736300288139144
zcat19,gces_nocomp,gces-noComp,15,numpy,100,25000,30,2,10.018993900001078,100,0.9875856779767759,0.005316255458762732
zcat19,gces_nocomp,gces-noComp,16,numpy,100,25000,30,2,10.39580659999774,100,0.9888681827010504,0.004782805713120732
zcat19,gces_nocomp,gces-noComp,17,numpy,100,25000,30,2,10.38770569999906,100,0.9886616901412156,0.004907967537774353
zcat19,gces_nocomp,gces-noComp,18,numpy,100,25000,30,2,10.233000700001867,100,0.9885919037600076,0.0048605500765465095
zcat19,gces_nocomp,gces-noComp,19,numpy,100,25000,30,2,10.522487999998702,100,0.9884794377366357,0.004915727068308354
zcat19,gces_nocomp,gces-noComp,20,numpy,100,25000,30,2,10.436909700001706,100,0.9893211929746673,0.004590935688593527
zcat19,gces_nogeo,gces-noGeo,0,numpy,100,25000,30,2,5.163815899999463,100,0.9858252562156082,0.006095448775984297
zcat19,gces_nogeo,gces-noGeo,1,numpy,100,25000,30,2,5.326870400000189,100,0.9842882405169753,0.00663866334802794
zcat19,gces_nogeo,gces-noGeo,2,numpy,100,25000,30,2,5.227165299998887,100,0.9859925343759626,0.00605850714689004
zcat19,gces_nogeo,gces-noGeo,3,numpy,100,25000,30,2,5.290215900000476,100,0.9865824047818759,0.005910267229197334
zcat19,gces_nogeo,gces-noGeo,4,numpy,100,25000,30,2,5.159958600001119,100,0.9863051143995294,0.006048590558308897
