problem,problem_label,n_var,n_obj,algorithm,algorithm_base,engine,seed,evaluations,time_ms,hv,indicator_igd_plus,archive_subset_hv,archive_subset_igd_plus,archive_mode,archive_execution_mode,archive_survival_path,archive_size,archive_subset_size,hybrid_status,hybrid_fallback_reason,hybrid_split_front_mode,hybrid_split_front_reason,hybrid_generations,hybrid_archive_reference_generations,hybrid_local_only_generations,hybrid_no_split_generations,output_dir
zdt2,ZDT2,30,2,nsgaii_archive_passive,nsgaii,numpy,6,12000,7199.101687000052,0.5832829039518899,0.439903851935779,0.5838823874983982,0.4400403339465182,passive,passive_archive,standard,290,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT2/nsgaii/numpy/seed_6
zdt2,ZDT2,30,2,nsgaii_archive_passive,nsgaii,numpy,7,12000,7226.435389000017,0.5844597026646677,0.440282032397956,0.5850295152549998,0.4404244184485188,passive,passive_archive,standard,358,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT2/nsgaii/numpy/seed_7
zdt2,ZDT2,30,2,nsgaii_archive_passive,nsgaii,numpy,8,12000,7215.987630999962,0.3638945815683536,0.7183638827605332,0.36392642548121207,0.718365842746906,passive,passive_archive,standard,185,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT2/nsgaii/numpy/seed_8
zdt2,ZDT2,30,2,nsgaii_archive_passive,nsgaii,numpy,9,12000,7119.491853999989,0.5807414939383305,0.44128515035303195,0.5811752816938289,0.44135943689812107,passive,passive_archive,standard,284,80,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT2/nsgaii/numpy/seed_9
zdt2,ZDT2,30,2,nsgaii_archive_hybrid,nsgaii,numpy,0,12000,7186.68964799997,0.5034696611360209,0.5631893001884912,0.504209704334305,0.5632525137598681,hybrid_survival,hybrid_survival,hybrid,344,80,hybrid,,archive,,149,147,2,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT2/nsgaii/numpy/seed_0
zdt2,ZDT2,30,2,nsgaii_archive_hybrid,nsgaii,numpy,1,12000,7145.954852999921,0.5767171686712426,0.4444854978358171,0.5782015640633213,0.4446443741681676,hybrid_survival,hybrid_survival,hybrid,265,80,hybrid,,archive,,149,147,2,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT2/nsgaii/numpy/seed_1
zdt2,ZDT2,30,2,nsgaii_archive_hybrid,nsgaii,numpy,2,12000,7224.943382999982,0.5613483139360357,0.4831139139821995,0.5617869610599281,0.48323403479047333,hybrid_survival,hybrid_survival,hybrid,334,80,hybrid,,archive,,149,148,1,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT2/nsgaii/numpy/seed_2
zdt2,ZDT2,30,2,nsgaii_archive_hybrid,nsgaii,numpy,3,12000,7203.630957000087,0.5777488092705885,0.44565220433744707,0.5785253542086981,0.4457790377626611,hybrid_survival,hybrid_survival,hybrid,263,80,hybrid,,archive,,149,149,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT2/nsgaii/numpy/seed_3
zdt2,ZDT2,30,2,nsgaii_archive_hybrid,nsgaii,numpy,4,12000,7275.756428999898,0.5827115039093672,0.44120458478226526,0.5837214001092663,0.4413247505214367,hybrid_survival,hybrid_survival,hybrid,403,80,hybrid,,archive,,149,149,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT2/nsgaii/numpy/seed_4
zdt2,ZDT2,30,2,nsgaii_archive_hybrid,nsgaii,numpy,5,12000,7332.971273999988,0.47246958419402013,0.6007218130590266,0.47270645270783834,0.6007704654367776,hybrid_survival,hybrid_survival,hybrid,296,80,hybrid,,archive,,149,149,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT2/nsgaii/numpy/seed_5
