suite,problem,algorithm,engine,seed,metric,value,n_var,n_obj
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,3,igd_plus,0.0043665464751816,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,4,hv,1.3739940127989798,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,4,igd_plus,0.0039511423860334,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,5,hv,1.3753042807813545,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,5,igd_plus,0.0037662762965971,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,6,hv,1.373445159867263,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,6,igd_plus,0.0041148445846754,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,7,hv,1.3722735019519363,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,7,igd_plus,0.0042793443611275,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,8,hv,1.374246742329574,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,8,igd_plus,0.0039517472232275,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,9,hv,1.3692320814654428,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_off,numpy,9,igd_plus,0.0048380234072724,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_passive,numpy,0,hv,1.3770699365246832,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_passive,numpy,0,igd_plus,0.0034402556659101,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_passive,numpy,0,archive_subset_hv,1.3774361707483669,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_passive,numpy,0,archive_subset_igd_plus,0.0032875062012363,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_passive,numpy,1,hv,1.3693955634568482,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_passive,numpy,1,igd_plus,0.0049478904012988,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_passive,numpy,1,archive_subset_hv,1.3698281821509517,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_passive,numpy,1,archive_subset_igd_plus,0.0047999027333971,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_passive,numpy,2,hv,1.3731427131534473,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_passive,numpy,2,igd_plus,0.0043346644222006,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_passive,numpy,2,archive_subset_hv,1.3734911067189002,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_passive,numpy,2,archive_subset_igd_plus,0.0041776658766373,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_passive,numpy,3,hv,1.372019991519594,30,2
NSGAII_archive_family_ZDT,zdt3,nsgaii_archive_passive,numpy,3,igd_plus,0.0043665464751816,30,2
