variant,problem,engine,n_evals,seed,evals,runtime_seconds,hypervolume
baseline,zdt3,numba,100000,13,100000,1.7572552010024085,0.9960417152616754
baseline,zdt3,numba,100000,14,5000,0.0898745369995595,0.6593615427663572
baseline,zdt3,numba,100000,14,10000,0.1764279229973908,0.9582731919055156
baseline,zdt3,numba,100000,14,20000,0.3512925780014484,0.9910632331162484
baseline,zdt3,numba,100000,14,50000,0.8741990089984029,0.9959007022228205
baseline,zdt3,numba,100000,14,100000,1.751652090002608,0.9958192207789062
baseline,zdt3,numba,100000,15,5000,0.0890785840019816,0.7222803443515818
baseline,zdt3,numba,100000,15,10000,0.1754690910020144,0.957066296145115
baseline,zdt3,numba,100000,15,20000,0.3508496520007611,0.9921910638544654
baseline,zdt3,numba,100000,15,50000,0.8779436670010909,0.995852221448157
baseline,zdt3,numba,100000,15,100000,1.7572928119989228,0.9959589630346982
baseline,zdt3,numba,100000,16,5000,0.0885322579997591,0.7931737821764637
baseline,zdt3,numba,100000,16,10000,0.1750146150006912,0.963879743381692
baseline,zdt3,numba,100000,16,20000,0.3504808649959159,0.9938013074984574
baseline,zdt3,numba,100000,16,50000,0.8755924779979978,0.9961724434075306
baseline,zdt3,numba,100000,16,100000,1.7522801649975008,0.9957005670915392
baseline,zdt3,numba,100000,17,5000,0.0905833510041702,0.7156310689951462
baseline,zdt3,numba,100000,17,10000,0.1762213539986987,0.9545066983018042
baseline,zdt3,numba,100000,17,20000,0.3512336580024566,0.9932939780091532
baseline,zdt3,numba,100000,17,50000,0.8756809170008637,0.9960953680581882
baseline,zdt3,numba,100000,17,100000,1.752834550003172,0.996013086834701
baseline,zdt3,numba,100000,18,5000,0.089700108001125,0.7938796642683231
baseline,zdt3,numba,100000,18,10000,0.1771080359976622,0.9647904251331328
baseline,zdt3,numba,100000,18,20000,0.3530071530040004,0.9932012511468914
baseline,zdt3,numba,100000,18,50000,0.8797284920001402,0.9960043638937076
baseline,zdt3,numba,100000,18,100000,1.7589678770018509,0.9959453639490364
baseline,zdt3,numba,100000,19,5000,0.0902391240015276,0.7937406703473194
baseline,zdt3,numba,100000,19,10000,0.177762461004022,0.965288006339798
baseline,zdt3,numba,100000,19,20000,0.3550912750069983,0.9936567169993812
baseline,zdt3,numba,100000,19,50000,0.8828247250057757,0.996106970931548
baseline,zdt3,numba,100000,19,100000,1.7630850720015587,0.9960676090767214
baseline,zdt3,numba,100000,20,5000,0.0896515790009289,0.7453697206063098
baseline,zdt3,numba,100000,20,10000,0.1762529140032711,0.95391688127365
baseline,zdt3,numba,100000,20,20000,0.3506258640045416,0.9925565283048338
baseline,zdt3,numba,100000,20,50000,0.8723252249983489,0.99597503317448
baseline,zdt3,numba,100000,20,100000,1.7435648600003333,0.995773045126218
baseline,zdt3,numba,100000,21,5000,0.0892300510022323,0.7694415915235626
baseline,zdt3,numba,100000,21,10000,0.1769296870043035,0.961605699417927
baseline,zdt3,numba,100000,21,20000,0.3516815530019812,0.9937092041660986
baseline,zdt3,numba,100000,21,50000,0.8751110209996114,0.995899558038126
baseline,zdt3,numba,100000,21,100000,1.7506909380026627,0.9960690792646172
baseline,zdt3,numba,100000,22,5000,0.0912902349955402,0.7712393741420452
baseline,zdt3,numba,100000,22,10000,0.1793520069986698,0.9539114540634464
baseline,zdt3,numba,100000,22,20000,0.3552428539987886,0.9909919622369214
baseline,zdt3,numba,100000,22,50000,0.8818494029983412,0.9959203745845946
baseline,zdt3,numba,100000,22,100000,1.7616370039977485,0.9961200331117148
baseline,zdt3,numba,100000,23,5000,0.0703139449979062,0.8401766157628818
baseline,zdt3,numba,100000,23,10000,0.1584655870028655,0.9698665395372092
baseline,zdt3,numba,100000,23,20000,0.3332085540023399,0.9928839035659603
baseline,zdt3,numba,100000,23,50000,0.8559957969991956,0.9959099879551924
baseline,zdt3,numba,100000,23,100000,1.7274616089998744,0.9957446092913834
baseline,zdt3,numba,100000,24,5000,0.0902721230013412,0.7959633554513539
baseline,zdt3,numba,100000,24,10000,0.1781131480020121,0.960085651897488
baseline,zdt3,numba,100000,24,20000,0.3542621719971066,0.9926950114603136
baseline,zdt3,numba,100000,24,50000,0.8824012089971802,0.9958867471089072
baseline,zdt3,numba,100000,24,100000,1.7637865349970523,0.9957316043074884
baseline,zdt3,numba,100000,25,5000,0.0896265589981339,0.8176264208767036
baseline,zdt3,numba,100000,25,10000,0.1765964209989761,0.9626468435044732
baseline,zdt3,numba,100000,25,20000,0.3508684720000019,0.992766153279565
baseline,zdt3,numba,100000,25,50000,0.8727602220023982,0.9958583058853342
baseline,zdt3,numba,100000,25,100000,1.7425950580000062,0.9960851090867352
baseline,zdt3,numba,100000,26,5000,0.0895155890029855,0.6656741717400253
baseline,zdt3,numba,100000,26,10000,0.1744533789969864,0.9543188801695924
baseline,zdt3,numba,100000,26,20000,0.3492053450027015,0.9931167337358094
baseline,zdt3,numba,100000,26,50000,0.8717302500008373,0.995794892873602
baseline,zdt3,numba,100000,26,100000,1.7451181360011103,0.9960659012272688
baseline,zdt3,numba,100000,27,5000,0.0903367939972668,0.8380432491732768
baseline,zdt3,numba,100000,27,10000,0.1787872619970585,0.965699296208994
baseline,zdt3,numba,100000,27,20000,0.3547957979972125,0.993184991024521
baseline,zdt3,numba,100000,27,50000,0.8829365639976459,0.9958691058857522
baseline,zdt3,numba,100000,27,100000,1.7660020679977606,0.9963729277531052
baseline,zdt3,numba,100000,28,5000,0.0894869999974616,0.7364998217927837
baseline,zdt3,numba,100000,28,10000,0.1748710749961901,0.9610609227066276
baseline,zdt3,numba,100000,28,20000,0.349802600001567,0.9932218439900616
baseline,zdt3,numba,100000,28,50000,0.8728288100028294,0.9959621437134024
baseline,zdt3,numba,100000,28,100000,1.7488044240017189,0.9958921819637424
baseline,zdt3,numba,100000,29,5000,0.0696572800006833,0.6849623549225259
baseline,zdt3,numba,100000,29,10000,0.1555224809999345,0.9360035942904934
baseline,zdt3,numba,100000,29,20000,0.3309483320044819,0.9903056541182464
baseline,zdt3,numba,100000,29,50000,0.8564877610042458,0.9959821123201514
baseline,zdt3,numba,100000,29,100000,1.7353672800018105,0.9958662167362764
baseline,zdt4,numba,100000,0,5000,0.0609743850000086,0.0
baseline,zdt4,numba,100000,0,10000,0.122936881998612,0.0468237585217855
baseline,zdt4,numba,100000,0,20000,0.2769137380018946,0.9811449407775908
baseline,zdt4,numba,100000,0,50000,0.7942034669977147,0.9902178568856114
baseline,zdt4,numba,100000,0,100000,1.657642989004671,0.9909824497137324
baseline,zdt4,numba,100000,1,5000,0.1261973240034422,0.0
baseline,zdt4,numba,100000,1,10000,0.1961837630005902,0.3097846865709773
baseline,zdt4,numba,100000,1,20000,0.3584214970032917,0.9437916432682812
baseline,zdt4,numba,100000,1,50000,0.8737724930033437,0.9906151270491084
baseline,zdt4,numba,100000,1,100000,1.733669095003279,0.9911350059131516
baseline,zdt4,numba,100000,2,5000,0.1251750430019456,0.0
baseline,zdt4,numba,100000,2,10000,0.1946483960055047,0.0871432849950122
baseline,zdt4,numba,100000,2,20000,0.3480427860049531,0.9324243772079044
baseline,zdt4,numba,100000,2,50000,0.8577339210023638,0.989554295325699
baseline,zdt4,numba,100000,2,100000,1.708722890005447,0.991363156618161
baseline,zdt4,numba,100000,3,5000,0.1229263530040043,0.0
baseline,zdt4,numba,100000,3,10000,0.1915816920009092,0.4214845831960213
baseline,zdt4,numba,100000,3,20000,0.3530005540014826,0.982409882341444
baseline,zdt4,numba,100000,3,50000,0.857646892000048,0.9908505513618244
baseline,zdt4,numba,100000,3,100000,1.7004337210019005,0.9912809732442196
baseline,zdt4,numba,100000,4,5000,0.1263970729996799,0.0
baseline,zdt4,numba,100000,4,10000,0.1989893880017916,0.3733548297713235
baseline,zdt4,numba,100000,4,20000,0.3621776650034007,0.9591793618791232
baseline,zdt4,numba,100000,4,50000,0.8700123650050955,0.9898293236082928
baseline,zdt4,numba,100000,4,100000,1.7191202000030898,0.9903009065936657
baseline,zdt4,numba,100000,5,5000,0.060699827998178,0.0
baseline,zdt4,numba,100000,5,10000,0.1224866060001659,0.0
baseline,zdt4,numba,100000,5,20000,0.2816891769980429,0.9741714057061286
baseline,zdt4,numba,100000,5,50000,0.800816091003071,0.989644446982198
baseline,zdt4,numba,100000,5,100000,1.6626251959969522,0.9904605708576412
baseline,zdt4,numba,100000,6,5000,0.1250355039956048,0.0
baseline,zdt4,numba,100000,6,10000,0.1930421789948013,0.1058063786078165
baseline,zdt4,numba,100000,6,20000,0.3458238749954034,0.9593833556340804
baseline,zdt4,numba,100000,6,50000,0.8486709879944101,0.9885138996745384
baseline,zdt4,numba,100000,6,100000,1.687394961998507,0.9907547179492744
baseline,zdt4,numba,100000,7,5000,0.0594445089955115,0.0
baseline,zdt4,numba,100000,7,10000,0.1193720029987162,0.0341267875135413
baseline,zdt4,numba,100000,7,20000,0.2749077239932376,0.9581360984696002
baseline,zdt4,numba,100000,7,50000,0.7792203459976008,0.98745419638867
baseline,zdt4,numba,100000,7,100000,1.6208809459931215,0.9896832853803184
baseline,zdt4,numba,100000,8,5000,0.1259490759985055,0.0
baseline,zdt4,numba,100000,8,10000,0.186424455998349,0.0
baseline,zdt4,numba,100000,8,20000,0.3526200260021142,0.8530212852747004
baseline,zdt4,numba,100000,8,50000,0.8548946239970974,0.989199354918638
baseline,zdt4,numba,100000,8,100000,1.6971448589974898,0.9914345994393772
baseline,zdt4,numba,100000,9,5000,0.1245388890019967,0.0
baseline,zdt4,numba,100000,9,10000,0.1970839749992592,0.4230540915999733
baseline,zdt4,numba,100000,9,20000,0.3615814899967517,0.9735340718825866
baseline,zdt4,numba,100000,9,50000,0.870026404998498,0.9915242923815414
baseline,zdt4,numba,100000,9,100000,1.7188861530012218,0.9915979532071324
baseline,zdt4,numba,100000,10,5000,0.1255640800009132,0.0
baseline,zdt4,numba,100000,10,10000,0.1961468119989149,0.3733789131063966
baseline,zdt4,numba,100000,10,20000,0.3531850910003413,0.9827952163356216
baseline,zdt4,numba,100000,10,50000,0.8564633109999704,0.9911627418691662
baseline,zdt4,numba,100000,10,100000,1.6981743209980775,0.9914213790500404
baseline,zdt4,numba,100000,11,5000,0.0594851189962355,0.0
baseline,zdt4,numba,100000,11,10000,0.1205851429986069,0.1576681317222274
baseline,zdt4,numba,100000,11,20000,0.2767573489982169,0.9727461398404528
baseline,zdt4,numba,100000,11,50000,0.7853203539998503,0.9909653172553192
baseline,zdt4,numba,100000,11,100000,1.6331166800009669,0.9905611017602572
baseline,zdt4,numba,100000,12,5000,0.0609352960018441,0.0
baseline,zdt4,numba,100000,12,10000,0.1225317860007635,0.0
baseline,zdt4,numba,100000,12,20000,0.2773853239996242,0.947207823317785
baseline,zdt4,numba,100000,12,50000,0.7855455320022884,0.9882588028781516
baseline,zdt4,numba,100000,12,100000,1.6327897529990878,0.989727530999666
baseline,zdt4,numba,100000,13,5000,0.1242952809989219,0.0
baseline,zdt4,numba,100000,13,10000,0.1937300240024342,0.4734236447497551
baseline,zdt4,numba,100000,13,20000,0.3608766450051917,0.9788095434103824
baseline,zdt4,numba,100000,13,50000,0.8677613250038121,0.9875723646205564
baseline,zdt4,numba,100000,13,100000,1.7150271159989643,0.9905875974494308
baseline,zdt4,numba,100000,14,5000,0.1260566460041445,0.0
baseline,zdt4,numba,100000,14,10000,0.186162278005213,0.0
baseline,zdt4,numba,100000,14,20000,0.3508852610029862,0.9479768419889364
baseline,zdt4,numba,100000,14,50000,0.8583104760036804,0.9897252902931716
baseline,zdt4,numba,100000,14,100000,1.7122404190013183,0.9911744359083452
baseline,zdt4,numba,100000,15,5000,0.1255946300007053,0.0
baseline,zdt4,numba,100000,15,10000,0.1880079430047772,0.0
baseline,zdt4,numba,100000,15,20000,0.3540560350011219,0.9567192315088796
baseline,zdt4,numba,100000,15,50000,0.8618157759992755,0.990448049430758
baseline,zdt4,numba,100000,15,100000,1.710057369004062,0.9911526523138832
baseline,zdt4,numba,100000,16,5000,0.0601830420055193,0.0
baseline,zdt4,numba,100000,16,10000,0.1211252770008286,0.3018242495103458
baseline,zdt4,numba,100000,16,20000,0.2822438410003087,0.9857899314395184
baseline,zdt4,numba,100000,16,50000,0.7885752150032204,0.9887984602119214
baseline,zdt4,numba,100000,16,100000,1.635061572000268,0.9916324191441164
baseline,zdt4,numba,100000,17,5000,0.1250536439983989,0.0
baseline,zdt4,numba,100000,17,10000,0.1943391869936022,0.0960173450510704
baseline,zdt4,numba,100000,17,20000,0.3452210789982928,0.9730907929650352
baseline,zdt4,numba,100000,17,50000,0.8475189379969379,0.9909588090330876
baseline,zdt4,numba,100000,17,100000,1.6868912169957184,0.991156535975679
baseline,zdt4,numba,100000,18,5000,0.1257586479987367,0.0
baseline,zdt4,numba,100000,18,10000,0.1983850329997949,0.2892652655135035
baseline,zdt4,numba,100000,18,20000,0.3609103349954239,0.9837722797559696
baseline,zdt4,numba,100000,18,50000,0.8671931689968915,0.9887216794545208
baseline,zdt4,numba,100000,18,100000,1.714130401996954,0.991098900227956
baseline,zdt4,numba,100000,19,5000,0.0607027579972054,0.0
baseline,zdt4,numba,100000,19,10000,0.1227939939999487,0.0601396021835918
baseline,zdt4,numba,100000,19,20000,0.2755749889984145,0.9697599913519328
baseline,zdt4,numba,100000,19,50000,0.7846405199961737,0.9897193760196428
baseline,zdt4,numba,100000,19,100000,1.6328894420003053,0.9913961256723632
baseline,zdt4,numba,100000,20,5000,0.1264586619945475,0.0
baseline,zdt4,numba,100000,20,10000,0.1884979579990613,0.0
baseline,zdt4,numba,100000,20,20000,0.3478302479998092,0.9517134772463198
baseline,zdt4,numba,100000,20,50000,0.8576661219995003,0.9897109924575336
baseline,zdt4,numba,100000,20,100000,1.706547428999329,0.9910376124578002
baseline,zdt4,numba,100000,21,5000,0.1246057079988531,0.0
baseline,zdt4,numba,100000,21,10000,0.19395379100024,0.1306208945449074
baseline,zdt4,numba,100000,21,20000,0.350404824996076,0.9655130375278276
baseline,zdt4,numba,100000,21,50000,0.8512471669964725,0.9834725805672754
baseline,zdt4,numba,100000,21,100000,1.6888510099961422,0.991557435829892
baseline,zdt4,numba,100000,22,5000,0.1260488760017324,0.0
baseline,zdt4,numba,100000,22,10000,0.1870339509987388,0.0
baseline,zdt4,numba,100000,22,20000,0.3478918469991185,0.9213116840002372
baseline,zdt4,numba,100000,22,50000,0.8569916670021485,0.990392292925669
baseline,zdt4,numba,100000,22,100000,1.7060474429963506,0.9912271172793936
baseline,zdt4,numba,100000,23,5000,0.1244477889995323,0.0
baseline,zdt4,numba,100000,23,10000,0.1850901069992687,0.0
baseline,zdt4,numba,100000,23,20000,0.3448188539987313,0.9557340289382266
baseline,zdt4,numba,100000,23,50000,0.8510215579954092,0.990038767276572
baseline,zdt4,numba,100000,23,100000,1.696417464998376,0.9910237590378048
baseline,zdt4,numba,100000,24,5000,0.1262052049933117,0.0
baseline,zdt4,numba,100000,24,10000,0.1980289359999005,0.0502645844637838
baseline,zdt4,numba,100000,24,20000,0.3529613430000609,0.9578556692163992
baseline,zdt4,numba,100000,24,50000,0.8593818969966378,0.98942828069062
baseline,zdt4,numba,100000,24,100000,1.7079083360004006,0.9912626703101984
baseline,zdt4,numba,100000,25,5000,0.1250418240015278,0.0
baseline,zdt4,numba,100000,25,10000,0.1855088640004396,0.0
baseline,zdt4,numba,100000,25,20000,0.3440526300037163,0.9708380371720776
baseline,zdt4,numba,100000,25,50000,0.848419581001508,0.9889314390293008
baseline,zdt4,numba,100000,25,100000,1.6927313170017442,0.9908525219469558
baseline,zdt4,numba,100000,26,5000,0.124708837000071,0.0
baseline,zdt4,numba,100000,26,10000,0.1943856380021316,0.004763450046212
baseline,zdt4,numba,100000,26,20000,0.3513831070013111,0.9739309264173528
baseline,zdt4,numba,100000,26,50000,0.8608764939999674,0.9904874530463856
baseline,zdt4,numba,100000,26,100000,1.7116708850007851,0.9915476432518908
baseline,zdt4,numba,100000,27,5000,0.0607819470023969,0.0
baseline,zdt4,numba,100000,27,10000,0.1233010290015954,0.5254933388873352
baseline,zdt4,numba,100000,27,20000,0.2843453039968153,0.976655568689593
baseline,zdt4,numba,100000,27,50000,0.7927424399968004,0.98868301184206
baseline,zdt4,numba,100000,27,100000,1.6407009850008762,0.9914232398199256
baseline,zdt4,numba,100000,28,5000,0.1246978969938936,0.0
baseline,zdt4,numba,100000,28,10000,0.1946160359948407,0.7283349932590105
baseline,zdt4,numba,100000,28,20000,0.3611238129960838,0.9815865250312884
baseline,zdt4,numba,100000,28,50000,0.8671528499980923,0.9905614360895582
baseline,zdt4,numba,100000,28,100000,1.7122504789949744,0.9912434591767936
baseline,zdt4,numba,100000,29,5000,0.1258801469957688,0.0
baseline,zdt4,numba,100000,29,10000,0.1963369110017083,0.0203679372868712
baseline,zdt4,numba,100000,29,20000,0.3525599060012609,0.9160235801817214
baseline,zdt4,numba,100000,29,50000,0.8628377669956535,0.9888623791284896
baseline,zdt4,numba,100000,29,100000,1.714842356996087,0.9905748499185908
baseline,zdt6,numba,100000,0,5000,0.0596692559993243,0.0
baseline,zdt6,numba,100000,0,10000,0.1248105470003793,0.5096188562521488
baseline,zdt6,numba,100000,0,20000,0.2919649179966654,0.9334967834017418
baseline,zdt6,numba,100000,0,50000,0.8005208829999901,0.9802864207576985
baseline,zdt6,numba,100000,0,100000,1.644448042003205,0.9799983267809966
baseline,zdt6,numba,100000,1,5000,0.1255674200001522,0.0
baseline,zdt6,numba,100000,1,10000,0.199834451006609,0.3965590571915094
baseline,zdt6,numba,100000,1,20000,0.3638163400028134,0.925588920744099
baseline,zdt6,numba,100000,1,50000,0.8770123450012761,0.9798417850303376
baseline,zdt6,numba,100000,1,100000,1.7306444210043992,0.9809400357418244
baseline,zdt6,numba,100000,2,5000,0.0594843680009944,0.0
baseline,zdt6,numba,100000,2,10000,0.1242422600043937,0.4486508359418937
baseline,zdt6,numba,100000,2,20000,0.2890445630036993,0.9328555198738614
baseline,zdt6,numba,100000,2,50000,0.798089023999637,0.980434234216365
baseline,zdt6,numba,100000,2,100000,1.643529530003434,0.9816901895292864
baseline,zdt6,numba,100000,3,5000,0.0603707609989214,0.0
baseline,zdt6,numba,100000,3,10000,0.125109173997771,0.5091233665027056
baseline,zdt6,numba,100000,3,20000,0.2911457649970543,0.9433861326466892
baseline,zdt6,numba,100000,3,50000,0.8005341930038412,0.980237995318916
baseline,zdt6,numba,100000,3,100000,1.648161220997281,0.9813791412816676
baseline,zdt6,numba,100000,4,5000,0.1278343699959805,0.0
baseline,zdt6,numba,100000,4,10000,0.2001689579992671,0.4612942294846351
baseline,zdt6,numba,100000,4,20000,0.3628529380002874,0.9330894584548192
baseline,zdt6,numba,100000,4,50000,0.8682095609983662,0.9783213100905394
baseline,zdt6,numba,100000,4,100000,1.706634957998176,0.9814309049002632
