suite,host,variant,component,component_group,n_runs,mean_time_ms,median_time_ms,mean_share_of_total_runtime,median_share_of_total_runtime
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_de,decode_time,control,15,1.049193338258192,1.0956000041915104,0.02563355094459926,0.02574507936734953
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_de,trace_time,control,15,0.0416066701291129,0.04140003147767857,0.0010200341055230722,0.0010178503087051494
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_de,variation_time,host,15,3.307039995949405,3.301700016891118,0.08102870795351759,0.08133167510431845
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_de,evaluation_time,host,15,0.6814866642040821,0.5819999933009967,0.0167613312301146,0.015084275337803762
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_de,survival_time,host,15,11.720573327329475,10.968600006890483,0.28540727501612745,0.28481862239408257
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_de,control_total,control,15,1.7804666713345796,1.8447000547894277,0.0435310965464621,0.04409419079056605
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_de,host_pipeline_total,host,15,15.709099987482963,15.187900004093535,0.3831973141997596,0.38419561891516524
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,start_step_time,control,15,0.027533332953074325,0.026899993827100843,0.0006683220571950091,0.0006493353387263531
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,router_time,control,15,0.014626669872086495,0.014700002793688327,0.0003578372005422225,0.0003268875594583415
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,policy_select_time,control,15,0.4489399943850003,0.42320000648032874,0.010908774897198333,0.010113092434878634
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,policy_update_time,control,15,0.19552000158000737,0.1843999925768003,0.004786991452247591,0.004416316613111783
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,decode_time,control,15,1.0168666616664268,1.0036000021500513,0.02462596212244779,0.02425083238848334
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,trace_time,control,15,0.04001333387956644,0.039100013964343816,0.0009724181538118861,0.0009628725853441913
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,variation_time,host,15,4.927939999227722,4.848400007176679,0.11919347910717962,0.12101953326391944
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,evaluation_time,host,15,0.7012933327738816,0.6784999859519303,0.017008058857333606,0.015659523509319866
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,survival_time,host,15,11.03535333434896,10.790599983010907,0.26713390412427535,0.2665775943261027
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,control_total,control,15,1.7434999943361618,1.702499961538706,0.042320305883442835,0.0409722763715723
anchor,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,host_pipeline_total,host,15,16.664586666350562,16.50609999342123,0.4033354420887886,0.4038956674175586
anchor,nsgaii,adaptive_hierarchical_joint_no_regime,start_step_time,control,15,0.028619999163007986,0.028800008294638246,0.0007050399388517842,0.0006898012793709057
anchor,nsgaii,adaptive_hierarchical_joint_no_regime,router_time,control,15,0.014373333639620492,0.014499993994832039,0.00035253037024354366,0.0003588046386326517
anchor,nsgaii,adaptive_hierarchical_joint_no_regime,policy_select_time,control,15,0.5873800003125021,0.5681000184267759,0.014434739067556985,0.014376237287694
anchor,nsgaii,adaptive_hierarchical_joint_no_regime,policy_update_time,control,15,0.20609333732863888,0.20390001736814156,0.005074739217380904,0.005053337028626858
anchor,nsgaii,adaptive_hierarchical_joint_no_regime,decode_time,control,15,1.335519994609058,0.9901999874273315,0.03183273931159416,0.02542035891604668
anchor,nsgaii,adaptive_hierarchical_joint_no_regime,trace_time,control,15,0.041066667472478,0.04030000127386302,0.0010103377691140696,0.0010095233268153086
anchor,nsgaii,adaptive_hierarchical_joint_no_regime,variation_time,host,15,3.8912066656242437,3.9971000005607493,0.09513219839049851,0.09458100446574295
anchor,nsgaii,adaptive_hierarchical_joint_no_regime,evaluation_time,host,15,0.7116599978568653,0.7749000214971602,0.017543522245282748,0.01681106222457624
anchor,nsgaii,adaptive_hierarchical_joint_no_regime,survival_time,host,15,11.150706665163549,11.055100010707974,0.27279321726374267,0.26741698206213743
anchor,nsgaii,adaptive_hierarchical_joint_no_regime,control_total,control,15,2.2130533325253054,1.892200016300194,0.053410125674741446,0.04752381760717255
anchor,nsgaii,adaptive_hierarchical_joint_no_regime,host_pipeline_total,host,15,15.753573328644658,16.08230003330391,0.3854689378995239,0.38227091369983063
anchor,nsgaii,fixed_de,start_step_time,control,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_de,router_time,control,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_de,policy_select_time,control,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_de,policy_update_time,control,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_de,decode_time,control,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_de,trace_time,control,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_de,variation_time,host,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_de,evaluation_time,host,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_de,survival_time,host,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_de,control_total,control,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_de,host_pipeline_total,host,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_sbx,start_step_time,control,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_sbx,router_time,control,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_sbx,policy_select_time,control,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_sbx,policy_update_time,control,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_sbx,decode_time,control,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_sbx,trace_time,control,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_sbx,variation_time,host,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_sbx,evaluation_time,host,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_sbx,survival_time,host,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_sbx,control_total,control,15,0.0,0.0,0.0,0.0
anchor,nsgaii,fixed_sbx,host_pipeline_total,host,15,0.0,0.0,0.0,0.0
overall,all_hosts,adaptive_flat_operator,start_step_time,control,70,0.4363299951364752,0.37909999082330614,0.00097585574632414,0.0009876800172987168
overall,all_hosts,adaptive_flat_operator,router_time,control,70,0.3073185760253442,0.2247999218525365,0.0006640835277275963,0.0006774501914308063
overall,all_hosts,adaptive_flat_operator,policy_select_time,control,70,7.186681422691826,6.737749969033757,0.015844422370223443,0.016552050526376903
overall,all_hosts,adaptive_flat_operator,policy_update_time,control,70,3.1205814288114198,2.9558999958680943,0.006922804322286231,0.007011670643076075
overall,all_hosts,adaptive_flat_operator,decode_time,control,70,20.309618578799668,17.103350088291336,0.04256635267213959,0.04492946869256978
overall,all_hosts,adaptive_flat_operator,trace_time,control,70,0.724659987879152,0.6793000247853342,0.0016169524189814217,0.0018051192164485188
overall,all_hosts,adaptive_flat_operator,variation_time,host,70,42.94400000175561,40.79240003557061,0.10728595102928598,0.11073996904632322
overall,all_hosts,adaptive_flat_operator,evaluation_time,host,70,21.046562857580803,22.023350007657427,0.12085809586626332,0.05448204525027409
overall,all_hosts,adaptive_flat_operator,survival_time,host,70,111.97349856925679,101.22535002301447,0.2808837034272414,0.30331634254564543
overall,all_hosts,adaptive_flat_operator,control_total,control,70,32.08518998934388,28.080300049623474,0.06859047105768241,0.07295430402772943
overall,all_hosts,adaptive_flat_operator,host_pipeline_total,host,70,175.9640614285932,165.4351500692428,0.5090277503227907,0.5299185198037633
overall,all_hosts,adaptive_flat_parameter,start_step_time,control,70,0.43030570886912756,0.38889990901225246,0.0009415584968827473,0.0011250880529630942
overall,all_hosts,adaptive_flat_parameter,router_time,control,70,0.29202428216064746,0.19789991711149924,0.0005955203887598294,0.0005172978376408953
overall,all_hosts,adaptive_flat_parameter,policy_select_time,control,70,7.732077145400191,7.262149985763244,0.0163475490364418,0.018174407692865876
overall,all_hosts,adaptive_flat_parameter,policy_update_time,control,70,3.1610900091306706,2.828850003425032,0.006853999248828516,0.00698373812888548
overall,all_hosts,adaptive_flat_parameter,decode_time,control,70,22.51022428484118,19.178499962436035,0.04512211066526093,0.04637690984771712
overall,all_hosts,adaptive_flat_parameter,trace_time,control,70,0.7370757096006335,0.7217499223770574,0.001638895849490857,0.0020334946720828354
overall,all_hosts,adaptive_flat_parameter,variation_time,host,70,40.05180429116341,37.19390000696876,0.11135684407759396,0.11698572229929621
overall,all_hosts,adaptive_flat_parameter,evaluation_time,host,70,21.30168572839466,21.761950018117204,0.11883839972620665,0.05469427756297103
overall,all_hosts,adaptive_flat_parameter,survival_time,host,70,112.51058284126755,104.32689997105626,0.27713702503913973,0.3008625511074528
overall,all_hosts,adaptive_flat_parameter,control_total,control,70,34.86279714000245,30.531849934050115,0.07149963368566467,0.07445290708862064
overall,all_hosts,adaptive_flat_parameter,host_pipeline_total,host,70,173.86407286082562,161.5531999814266,0.5073322688429402,0.5168255672088972
overall,all_hosts,adaptive_hierarchical_joint,start_step_time,control,70,0.5005957215741675,0.37164999594097026,0.001045050435867738,0.000930860266296468
overall,all_hosts,adaptive_hierarchical_joint,router_time,control,70,0.298974292361111,0.29745001302217133,0.0006445464838552498,0.0006614289611235158
overall,all_hosts,adaptive_hierarchical_joint,policy_select_time,control,70,10.478515710045551,9.75034995644819,0.022175737680476093,0.023546674354383658
overall,all_hosts,adaptive_hierarchical_joint,policy_update_time,control,70,3.68163142276379,3.4112499524781015,0.007819563217391816,0.007792848797655183
overall,all_hosts,adaptive_hierarchical_joint,decode_time,control,70,19.428772843197553,17.195949963934254,0.04033981703311196,0.04343454115238543
overall,all_hosts,adaptive_hierarchical_joint,trace_time,control,70,0.7344100026654944,0.6933999975444749,0.0016333684021526875,0.002038977265154392
overall,all_hosts,adaptive_hierarchical_joint,variation_time,host,70,43.788252851663856,40.7014500015066,0.1064565361584933,0.11182280331217051
overall,all_hosts,adaptive_hierarchical_joint,evaluation_time,host,70,20.825174284982495,20.71385000817827,0.11935704055950995,0.053591666549461535
overall,all_hosts,adaptive_hierarchical_joint,survival_time,host,70,112.01423999362825,104.4738500022504,0.2788239416211834,0.30592949869250813
overall,all_hosts,adaptive_hierarchical_joint,control_total,control,70,35.122899992607664,31.727399789815536,0.07365808325285554,0.07891820617237821
overall,all_hosts,adaptive_hierarchical_joint,host_pipeline_total,host,70,176.6276671302746,169.86970001016743,0.5046375183391867,0.5250618977219612
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_de,start_step_time,control,70,0.44250000002128737,0.39429999378626235,0.0009535898211753367,0.0009529721811923246
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_de,router_time,control,70,0.298857139257182,0.21805003416375257,0.0006192982570572674,0.000568271549674303
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_de,policy_select_time,control,70,8.069657147903595,7.5652000377886,0.016912657794865376,0.01738441883436151
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_de,policy_update_time,control,70,3.3800114296484804,3.176800011715386,0.0071872588866716295,0.007344715922686389
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_de,decode_time,control,70,20.328139999141317,16.832149947731523,0.04159606924603432,0.04099479811317829
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_de,trace_time,control,70,0.746107153203671,0.6786000194551889,0.0015952465884701331,0.001624327238297361
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_de,variation_time,host,70,44.220874283928424,41.8601500132354,0.10141586398039835,0.10405562432280854
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_de,evaluation_time,host,70,21.16387714798163,20.56450000964105,0.12064315676617197,0.05401822966669488
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_de,survival_time,host,70,113.44552284915282,104.35560002952116,0.28133002481504327,0.3145855353195974
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_de,control_total,control,70,33.26527286917553,29.156049946323037,0.06886412059427406,0.06997274121591485
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_de,host_pipeline_total,host,70,178.83027428106288,170.08499998337356,0.5033890455616136,0.5285454458593186
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_sbx,start_step_time,control,70,0.43735429343152127,0.3816499811364338,0.0009441944365835363,0.0009411678066897621
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_sbx,router_time,control,70,0.30634714307130445,0.20649988800869323,0.0006332406812150092,0.0005972251359494786
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_sbx,policy_select_time,control,70,7.965434292210765,7.372300093265949,0.016854094760613555,0.020060843048727975
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_sbx,policy_update_time,control,70,3.390471422504301,3.176449994498398,0.007230443911369811,0.008818195621496449
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_sbx,decode_time,control,70,24.47533712776411,19.311499938339693,0.047897195471004655,0.04655933780392632
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_sbx,trace_time,control,70,0.7317071430277012,0.6799499678891152,0.0015683886443651647,0.0015588266553855103
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_sbx,variation_time,host,70,40.18254283915407,37.51404993090546,0.11182375073890054,0.11769550755462357
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_sbx,evaluation_time,host,70,20.955668569097593,19.661999998788815,0.11648282667563145,0.055059715876621396
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_sbx,survival_time,host,70,112.83378714568764,105.14299994974863,0.27777020181406364,0.3013857291144812
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_sbx,control_total,control,70,37.3066514220097,31.27005000351346,0.07512755790515173,0.07825353071350812
overall,all_hosts,adaptive_hierarchical_joint_fixed_family_sbx,host_pipeline_total,host,70,173.9719985539393,166.97909991489723,0.5060767792285957,0.5161048583988894
overall,all_hosts,adaptive_hierarchical_joint_no_regime,start_step_time,control,70,0.4328342899888022,0.3837499789369758,0.0009477109789582869,0.0010638625062504036
overall,all_hosts,adaptive_hierarchical_joint_no_regime,router_time,control,70,0.1707428645334273,0.15325003187172115,0.00040514896236567806,0.00042321459095384255
overall,all_hosts,adaptive_hierarchical_joint_no_regime,policy_select_time,control,70,10.666460013037847,10.069800056953682,0.022401096804406665,0.024156415057832274
overall,all_hosts,adaptive_hierarchical_joint_no_regime,policy_update_time,control,70,3.726015719751428,3.5055000080319587,0.007947142008922508,0.00826292193894237
overall,all_hosts,adaptive_hierarchical_joint_no_regime,decode_time,control,70,19.044319991891307,19.304299959912896,0.04145023272256884,0.05482771374106689
overall,all_hosts,adaptive_hierarchical_joint_no_regime,trace_time,control,70,0.7412700114530578,0.7236499259306584,0.0016167487003096598,0.0018931811100201114
overall,all_hosts,adaptive_hierarchical_joint_no_regime,variation_time,host,70,43.82193142207273,41.72895000738208,0.10666983578920525,0.1136901277812278
overall,all_hosts,adaptive_hierarchical_joint_no_regime,evaluation_time,host,70,20.998252866099524,20.958650016837055,0.11892489718335233,0.0542471504397104
overall,all_hosts,adaptive_hierarchical_joint_no_regime,survival_time,host,70,112.15642428776066,102.7861000293342,0.27833318388891054,0.3137632894091117
overall,all_hosts,adaptive_hierarchical_joint_no_regime,control_total,control,70,34.78164289065587,34.25375010192511,0.07476808017753164,0.10181716895481212
overall,all_hosts,adaptive_hierarchical_joint_no_regime,host_pipeline_total,host,70,176.97660857593291,168.1699000982917,0.5039279168614682,0.5236260254190361
overall,all_hosts,fixed_de,start_step_time,control,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_de,router_time,control,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_de,policy_select_time,control,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_de,policy_update_time,control,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_de,decode_time,control,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_de,trace_time,control,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_de,variation_time,host,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_de,evaluation_time,host,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_de,survival_time,host,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_de,control_total,control,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_de,host_pipeline_total,host,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_sbx,start_step_time,control,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_sbx,router_time,control,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_sbx,policy_select_time,control,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_sbx,policy_update_time,control,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_sbx,decode_time,control,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_sbx,trace_time,control,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_sbx,variation_time,host,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_sbx,evaluation_time,host,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_sbx,survival_time,host,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_sbx,control_total,control,70,0.0,0.0,0.0,0.0
overall,all_hosts,fixed_sbx,host_pipeline_total,host,70,0.0,0.0,0.0,0.0
overall,moead,adaptive_flat_operator,start_step_time,control,35,0.8436057068008397,0.8257000154117122,0.0013635905382821253,0.001305016425929495
overall,moead,adaptive_flat_operator,router_time,control,35,0.5956600077167552,0.6200999705470167,0.0009555837666192444,0.0010290814425823322
overall,moead,adaptive_flat_operator,policy_select_time,control,35,13.913965703561969,14.059000044653658,0.022478201690338366,0.022270513372807096
overall,moead,adaptive_flat_operator,policy_update_time,control,35,6.035094285367189,6.0468999508884735,0.009753467232144642,0.00970206214719446
overall,moead,adaptive_flat_operator,decode_time,control,35,39.541342872585766,35.77349991246592,0.0633347300079841,0.05845063292731057
overall,moead,adaptive_flat_operator,trace_time,control,35,1.4005828355688468,1.3971998851047829,0.0022625653513553344,0.0022671034928678983
overall,moead,adaptive_flat_operator,variation_time,host,35,81.74062286353936,81.36739995825337,0.13209167934252425,0.13129590345896666
overall,moead,adaptive_flat_operator,evaluation_time,host,35,30.3643428570857,33.16499995708,0.04882530720073887,0.054004422336030034
overall,moead,adaptive_flat_operator,survival_time,host,35,213.2386485698849,212.28169980895473,0.34404564089178014,0.34395134041118014
overall,moead,adaptive_flat_operator,control_total,control,35,62.33025141160137,59.14159973326605,0.10014813858672382,0.09553036856929495
overall,moead,adaptive_flat_operator,host_pipeline_total,host,35,325.34361429050995,325.38650010246783,0.5249626274350432,0.5288565013432085
overall,moead,adaptive_flat_parameter,start_step_time,control,35,0.8319828451411533,0.8230000457842834,0.0013299998316910102,0.0012866411856664241
overall,moead,adaptive_flat_parameter,router_time,control,35,0.5687199948754694,0.6239000213099644,0.000905846350882375,0.000979387221833072
overall,moead,adaptive_flat_parameter,policy_select_time,control,35,15.006585719155348,14.944600021408405,0.023978392464723594,0.023955007921888247
overall,moead,adaptive_flat_parameter,policy_update_time,control,35,6.114720016194042,6.127199878392275,0.009776507799153424,0.009592360068808054
overall,moead,adaptive_flat_parameter,decode_time,control,35,43.9519999962483,41.73740003898274,0.06993563079219292,0.06682270352395996
overall,moead,adaptive_flat_parameter,trace_time,control,35,1.4231228435944234,1.3940998178441077,0.002275838355975604,0.0022478209311443866
overall,moead,adaptive_flat_parameter,variation_time,host,35,74.61927144322544,73.79889996082056,0.11922819677001839,0.11992274540563604
overall,moead,adaptive_flat_parameter,evaluation_time,host,35,30.51444573876714,33.559600058651995,0.04857394273290891,0.05448575284303196
overall,moead,adaptive_flat_parameter,survival_time,host,35,213.96655139812668,213.49749993532896,0.3416352861250795,0.3442968281089633
overall,moead,adaptive_flat_parameter,control_total,control,35,67.89713141520873,65.496800285473,0.10820221559461893,0.10573194928286335
overall,moead,adaptive_flat_parameter,host_pipeline_total,host,35,319.10026858011923,318.3695999177871,0.5094374256280068,0.5154556926190346
overall,moead,adaptive_hierarchical_joint,start_step_time,control,35,0.974182874779217,0.8345999958692119,0.0015517756559639017,0.001324044152293551
overall,moead,adaptive_hierarchical_joint,router_time,control,35,0.578088584422533,0.6210000065038912,0.0009178569972184196,0.0010121368480206982
overall,moead,adaptive_hierarchical_joint,policy_select_time,control,35,20.352579992738487,20.28330008033663,0.032345826136598275,0.0322622002387958
overall,moead,adaptive_hierarchical_joint,policy_update_time,control,35,7.145659987249279,7.15660003334051,0.011358051305234375,0.011207354261178765
overall,moead,adaptive_hierarchical_joint,decode_time,control,35,37.82035997116639,35.95249998761574,0.0600482195467221,0.05712928713700231
overall,moead,adaptive_hierarchical_joint,trace_time,control,35,1.4179428627747777,1.4042001130292192,0.002254727971715893,0.0021951997232208063
overall,moead,adaptive_hierarchical_joint,variation_time,host,35,83.49946284350673,82.94119995116489,0.13271894806482798,0.1327888606438582
overall,moead,adaptive_hierarchical_joint,evaluation_time,host,35,30.168128569286118,33.67690008599311,0.04788119275383304,0.05318843340482117
overall,moead,adaptive_hierarchical_joint,survival_time,host,35,213.1558342747407,210.90699994238093,0.3385334914772222,0.3403179186973925
overall,moead,adaptive_hierarchical_joint,control_total,control,35,68.28881427313068,66.19289994705468,0.10847645761345297,0.105120145065044
overall,moead,adaptive_hierarchical_joint,host_pipeline_total,host,35,326.82342568753353,328.77040006860625,0.5191336322958833,0.5221244944035978
overall,moead,adaptive_hierarchical_joint_fixed_family_de,start_step_time,control,35,0.8570885722292587,0.8491999396937899,0.0013537519431068975,0.0013493637701071928
overall,moead,adaptive_hierarchical_joint_fixed_family_de,router_time,control,35,0.5806828516402415,0.6369001712300815,0.0009099363016661735,0.0010093612219030368
overall,moead,adaptive_hierarchical_joint_fixed_family_de,policy_select_time,control,35,15.681180008479194,15.555400110315531,0.02471134144269867,0.024619465355875045
overall,moead,adaptive_hierarchical_joint_fixed_family_de,policy_update_time,control,35,6.554911428871232,6.4771999677759595,0.010337193006539496,0.010258967407931875
overall,moead,adaptive_hierarchical_joint_fixed_family_de,decode_time,control,35,39.56990571168717,35.923900148191024,0.061698341143303664,0.05643330591692913
overall,moead,adaptive_hierarchical_joint_fixed_family_de,trace_time,control,35,1.4457400175160728,1.398899985360913,0.002279473338026473,0.0022098215276531827
overall,moead,adaptive_hierarchical_joint_fixed_family_de,variation_time,host,35,84.9552714278356,84.73379984934581,0.1339281273634179,0.1331150737886289
overall,moead,adaptive_hierarchical_joint_fixed_family_de,evaluation_time,host,35,30.81206572470754,33.65440004563425,0.04829765606586388,0.05394185402358578
overall,moead,adaptive_hierarchical_joint_fixed_family_de,survival_time,host,35,215.8098628436814,215.1468998636119,0.3399698513074163,0.34139456470735163
overall,moead,adaptive_hierarchical_joint_fixed_family_de,control_total,control,35,64.68950859042317,61.5620002936339,0.10129003717534137,0.09663668012251075
overall,moead,adaptive_hierarchical_joint_fixed_family_de,host_pipeline_total,host,35,331.5771999962245,331.5367999530281,0.5221956347366981,0.5282116781489423
overall,moead,adaptive_hierarchical_joint_fixed_family_sbx,start_step_time,control,35,0.8475285875777315,0.833999969472643,0.0013522770949723265,0.0013302087463196986
overall,moead,adaptive_hierarchical_joint_fixed_family_sbx,router_time,control,35,0.5961714302039971,0.635099975625053,0.0009460574471113972,0.001043354338380427
overall,moead,adaptive_hierarchical_joint_fixed_family_sbx,policy_select_time,control,35,15.469085730936579,15.572600066661835,0.02465039177162315,0.024519318818146982
overall,moead,adaptive_hierarchical_joint_fixed_family_sbx,policy_update_time,control,35,6.578908557379951,6.569900120666716,0.010484588442484913,0.010416149057224102
overall,moead,adaptive_hierarchical_joint_fixed_family_sbx,decode_time,control,35,47.91301425824973,42.422499929671176,0.07545931804881775,0.06822188150229815
overall,moead,adaptive_hierarchical_joint_fixed_family_sbx,trace_time,control,35,1.4180371413073902,1.4064999486436136,0.0022608566081500137,0.0022393607181303257
overall,moead,adaptive_hierarchical_joint_fixed_family_sbx,variation_time,host,35,74.98310567898443,74.59189982182579,0.11945212189589514,0.11908373316530661
overall,moead,adaptive_hierarchical_joint_fixed_family_sbx,evaluation_time,host,35,30.77132856643792,33.55519997421652,0.04891597754491608,0.05425430562300976
overall,moead,adaptive_hierarchical_joint_fixed_family_sbx,survival_time,host,35,214.85208571871877,211.24760014936328,0.34202164424844095,0.3439857556053882
overall,moead,adaptive_hierarchical_joint_fixed_family_sbx,control_total,control,35,72.82274570565538,67.27290016715415,0.11515348941315955,0.10866409355559924
overall,moead,adaptive_hierarchical_joint_fixed_family_sbx,host_pipeline_total,host,35,320.6065199641411,317.9655001440551,0.5103897436892522,0.5142710621763381
overall,moead,adaptive_hierarchical_joint_no_regime,start_step_time,control,35,0.8370085806486064,0.8215999696403742,0.0013282016412588485,0.0012867994564342998
overall,moead,adaptive_hierarchical_joint_no_regime,router_time,control,35,0.3265771557510431,0.31929991382639855,0.0005185027937163248,0.0005157489970092919
overall,moead,adaptive_hierarchical_joint_no_regime,policy_select_time,control,35,20.726274308981374,20.741299958899617,0.032901093743520064,0.03291368377563729
overall,moead,adaptive_hierarchical_joint_no_regime,policy_update_time,control,35,7.222862862649241,7.153100123105105,0.011464070847130409,0.01132657772017188
overall,moead,adaptive_hierarchical_joint_no_regime,decode_time,control,35,36.84034570053752,36.56800000317162,0.058441229497611186,0.05797400810396595
overall,moead,adaptive_hierarchical_joint_no_regime,trace_time,control,35,1.4316285937508968,1.413999911164865,0.0022724511573890232,0.0022602728536130585
overall,moead,adaptive_hierarchical_joint_no_regime,variation_time,host,35,83.49253141641384,82.90509996004403,0.1325539679576181,0.13173285391315773
overall,moead,adaptive_hierarchical_joint_no_regime,evaluation_time,host,35,30.379148590353516,33.862299962493125,0.04826145360022752,0.05400262046786586
overall,moead,adaptive_hierarchical_joint_no_regime,survival_time,host,35,213.1981828626262,212.18360002239933,0.3380257894354205,0.3388206082842971
overall,moead,adaptive_hierarchical_joint_no_regime,control_total,control,35,67.38469720231868,67.18579975131433,0.10692554968062586,0.10644422296733388
overall,moead,adaptive_hierarchical_joint_no_regime,host_pipeline_total,host,35,327.06986286939355,328.4172999483417,0.5188412109932662,0.5226775016022343
overall,moead,fixed_de,start_step_time,control,35,0.0,0.0,0.0,0.0
overall,moead,fixed_de,router_time,control,35,0.0,0.0,0.0,0.0
overall,moead,fixed_de,policy_select_time,control,35,0.0,0.0,0.0,0.0
overall,moead,fixed_de,policy_update_time,control,35,0.0,0.0,0.0,0.0
overall,moead,fixed_de,decode_time,control,35,0.0,0.0,0.0,0.0
overall,moead,fixed_de,trace_time,control,35,0.0,0.0,0.0,0.0
overall,moead,fixed_de,variation_time,host,35,0.0,0.0,0.0,0.0
overall,moead,fixed_de,evaluation_time,host,35,0.0,0.0,0.0,0.0
overall,moead,fixed_de,survival_time,host,35,0.0,0.0,0.0,0.0
overall,moead,fixed_de,control_total,control,35,0.0,0.0,0.0,0.0
overall,moead,fixed_de,host_pipeline_total,host,35,0.0,0.0,0.0,0.0
overall,moead,fixed_sbx,start_step_time,control,35,0.0,0.0,0.0,0.0
overall,moead,fixed_sbx,router_time,control,35,0.0,0.0,0.0,0.0
overall,moead,fixed_sbx,policy_select_time,control,35,0.0,0.0,0.0,0.0
overall,moead,fixed_sbx,policy_update_time,control,35,0.0,0.0,0.0,0.0
overall,moead,fixed_sbx,decode_time,control,35,0.0,0.0,0.0,0.0
overall,moead,fixed_sbx,trace_time,control,35,0.0,0.0,0.0,0.0
overall,moead,fixed_sbx,variation_time,host,35,0.0,0.0,0.0,0.0
